,timesteps,units,numerical units,dropout,learning_rate,cnn_filter,cnn_kernel,cnn_pool,f1_score,threshold,best_report,confusion_matrix
40,10,128,8,0.5,0.0005,64,5,2,0.2835820895522388,0.5,"{'0': {'precision': 0.3958333333333333, 'recall': 1.0, 'f1-score': 0.5671641791044776, 'support': 19.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3958333333333333, 'macro avg': {'precision': 0.19791666666666666, 'recall': 0.5, 'f1-score': 0.2835820895522388, 'support': 48.0}, 'weighted avg': {'precision': 0.15668402777777776, 'recall': 0.3958333333333333, 'f1-score': 0.22450248756218905, 'support': 48.0}}","[[19  0]
 [29  0]]"
41,10,128,8,0.5,0.0005,64,5,3,0.5833333333333334,0.5,"{'0': {'precision': 0.4827586206896552, 'recall': 0.7368421052631579, 'f1-score': 0.5833333333333334, 'support': 19.0}, '1': {'precision': 0.7368421052631579, 'recall': 0.4827586206896552, 'f1-score': 0.5833333333333334, 'support': 29.0}, 'accuracy': 0.5833333333333334, 'macro avg': {'precision': 0.6098003629764065, 'recall': 0.6098003629764065, 'f1-score': 0.5833333333333334, 'support': 48.0}, 'weighted avg': {'precision': 0.6362673926194797, 'recall': 0.5833333333333334, 'f1-score': 0.5833333333333334, 'support': 48.0}}","[[14  5]
 [15 14]]"
42,10,128,8,0.5,0.0005,128,2,2,0.2835820895522388,0.5,"{'0': {'precision': 0.3958333333333333, 'recall': 1.0, 'f1-score': 0.5671641791044776, 'support': 19.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3958333333333333, 'macro avg': {'precision': 0.19791666666666666, 'recall': 0.5, 'f1-score': 0.2835820895522388, 'support': 48.0}, 'weighted avg': {'precision': 0.15668402777777776, 'recall': 0.3958333333333333, 'f1-score': 0.22450248756218905, 'support': 48.0}}","[[19  0]
 [29  0]]"
43,10,128,8,0.5,0.0005,128,2,3,0.2835820895522388,0.5,"{'0': {'precision': 0.3958333333333333, 'recall': 1.0, 'f1-score': 0.5671641791044776, 'support': 19.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3958333333333333, 'macro avg': {'precision': 0.19791666666666666, 'recall': 0.5, 'f1-score': 0.2835820895522388, 'support': 48.0}, 'weighted avg': {'precision': 0.15668402777777776, 'recall': 0.3958333333333333, 'f1-score': 0.22450248756218905, 'support': 48.0}}","[[19  0]
 [29  0]]"
44,10,128,8,0.5,0.0005,128,3,2,0.5111111111111111,0.5,"{'0': {'precision': 0.4117647058823529, 'recall': 0.3684210526315789, 'f1-score': 0.3888888888888889, 'support': 19.0}, '1': {'precision': 0.6129032258064516, 'recall': 0.6551724137931034, 'f1-score': 0.6333333333333333, 'support': 29.0}, 'accuracy': 0.5416666666666666, 'macro avg': {'precision': 0.5123339658444023, 'recall': 0.5117967332123412, 'f1-score': 0.5111111111111111, 'support': 48.0}, 'weighted avg': {'precision': 0.5332858950031626, 'recall': 0.5416666666666666, 'f1-score': 0.5365740740740741, 'support': 48.0}}","[[ 7 12]
 [10 19]]"
45,10,128,8,0.5,0.0005,128,3,3,0.37662337662337664,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 19.0}, '1': {'precision': 0.6041666666666666, 'recall': 1.0, 'f1-score': 0.7532467532467533, 'support': 29.0}, 'accuracy': 0.6041666666666666, 'macro avg': {'precision': 0.3020833333333333, 'recall': 0.5, 'f1-score': 0.37662337662337664, 'support': 48.0}, 'weighted avg': {'precision': 0.3650173611111111, 'recall': 0.6041666666666666, 'f1-score': 0.45508658008658015, 'support': 48.0}}","[[ 0 19]
 [ 0 29]]"
46,10,128,8,0.5,0.0005,128,5,2,0.4103194103194103,0.5,"{'0': {'precision': 0.3333333333333333, 'recall': 0.05263157894736842, 'f1-score': 0.09090909090909091, 'support': 19.0}, '1': {'precision': 0.6, 'recall': 0.9310344827586207, 'f1-score': 0.7297297297297297, 'support': 29.0}, 'accuracy': 0.5833333333333334, 'macro avg': {'precision': 0.4666666666666667, 'recall': 0.49183303085299457, 'f1-score': 0.4103194103194103, 'support': 48.0}, 'weighted avg': {'precision': 0.4944444444444444, 'recall': 0.5833333333333334, 'f1-score': 0.47686322686322685, 'support': 48.0}}","[[ 1 18]
 [ 2 27]]"
47,10,128,8,0.5,0.0005,128,5,3,0.6190476190476191,0.5,"{'0': {'precision': 0.5217391304347826, 'recall': 0.631578947368421, 'f1-score': 0.5714285714285714, 'support': 19.0}, '1': {'precision': 0.72, 'recall': 0.6206896551724138, 'f1-score': 0.6666666666666666, 'support': 29.0}, 'accuracy': 0.625, 'macro avg': {'precision': 0.6208695652173912, 'recall': 0.6261343012704175, 'f1-score': 0.6190476190476191, 'support': 48.0}, 'weighted avg': {'precision': 0.6415217391304348, 'recall': 0.625, 'f1-score': 0.628968253968254, 'support': 48.0}}","[[12  7]
 [11 18]]"
48,10,128,16,0.2,0.001,64,2,2,0.37662337662337664,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 19.0}, '1': {'precision': 0.6041666666666666, 'recall': 1.0, 'f1-score': 0.7532467532467533, 'support': 29.0}, 'accuracy': 0.6041666666666666, 'macro avg': {'precision': 0.3020833333333333, 'recall': 0.5, 'f1-score': 0.37662337662337664, 'support': 48.0}, 'weighted avg': {'precision': 0.3650173611111111, 'recall': 0.6041666666666666, 'f1-score': 0.45508658008658015, 'support': 48.0}}","[[ 0 19]
 [ 0 29]]"
49,10,128,16,0.2,0.001,64,2,3,0.2835820895522388,0.5,"{'0': {'precision': 0.3958333333333333, 'recall': 1.0, 'f1-score': 0.5671641791044776, 'support': 19.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3958333333333333, 'macro avg': {'precision': 0.19791666666666666, 'recall': 0.5, 'f1-score': 0.2835820895522388, 'support': 48.0}, 'weighted avg': {'precision': 0.15668402777777776, 'recall': 0.3958333333333333, 'f1-score': 0.22450248756218905, 'support': 48.0}}","[[19  0]
 [29  0]]"
50,10,128,16,0.2,0.001,64,3,2,0.2835820895522388,0.5,"{'0': {'precision': 0.3958333333333333, 'recall': 1.0, 'f1-score': 0.5671641791044776, 'support': 19.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3958333333333333, 'macro avg': {'precision': 0.19791666666666666, 'recall': 0.5, 'f1-score': 0.2835820895522388, 'support': 48.0}, 'weighted avg': {'precision': 0.15668402777777776, 'recall': 0.3958333333333333, 'f1-score': 0.22450248756218905, 'support': 48.0}}","[[19  0]
 [29  0]]"
51,10,128,16,0.2,0.001,64,3,3,0.37662337662337664,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 19.0}, '1': {'precision': 0.6041666666666666, 'recall': 1.0, 'f1-score': 0.7532467532467533, 'support': 29.0}, 'accuracy': 0.6041666666666666, 'macro avg': {'precision': 0.3020833333333333, 'recall': 0.5, 'f1-score': 0.37662337662337664, 'support': 48.0}, 'weighted avg': {'precision': 0.3650173611111111, 'recall': 0.6041666666666666, 'f1-score': 0.45508658008658015, 'support': 48.0}}","[[ 0 19]
 [ 0 29]]"
52,10,128,16,0.2,0.001,64,5,2,0.5408695652173914,0.5,"{'0': {'precision': 0.4444444444444444, 'recall': 0.631578947368421, 'f1-score': 0.5217391304347826, 'support': 19.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.4827586206896552, 'f1-score': 0.56, 'support': 29.0}, 'accuracy': 0.5416666666666666, 'macro avg': {'precision': 0.5555555555555556, 'recall': 0.5571687840290381, 'f1-score': 0.5408695652173914, 'support': 48.0}, 'weighted avg': {'precision': 0.5787037037037037, 'recall': 0.5416666666666666, 'f1-score': 0.5448550724637681, 'support': 48.0}}","[[12  7]
 [15 14]]"
53,10,128,16,0.2,0.001,64,5,3,0.37662337662337664,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 19.0}, '1': {'precision': 0.6041666666666666, 'recall': 1.0, 'f1-score': 0.7532467532467533, 'support': 29.0}, 'accuracy': 0.6041666666666666, 'macro avg': {'precision': 0.3020833333333333, 'recall': 0.5, 'f1-score': 0.37662337662337664, 'support': 48.0}, 'weighted avg': {'precision': 0.3650173611111111, 'recall': 0.6041666666666666, 'f1-score': 0.45508658008658015, 'support': 48.0}}","[[ 0 19]
 [ 0 29]]"
54,10,128,16,0.2,0.001,128,2,2,0.37662337662337664,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 19.0}, '1': {'precision': 0.6041666666666666, 'recall': 1.0, 'f1-score': 0.7532467532467533, 'support': 29.0}, 'accuracy': 0.6041666666666666, 'macro avg': {'precision': 0.3020833333333333, 'recall': 0.5, 'f1-score': 0.37662337662337664, 'support': 48.0}, 'weighted avg': {'precision': 0.3650173611111111, 'recall': 0.6041666666666666, 'f1-score': 0.45508658008658015, 'support': 48.0}}","[[ 0 19]
 [ 0 29]]"
55,10,128,16,0.2,0.001,128,2,3,0.2835820895522388,0.5,"{'0': {'precision': 0.3958333333333333, 'recall': 1.0, 'f1-score': 0.5671641791044776, 'support': 19.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3958333333333333, 'macro avg': {'precision': 0.19791666666666666, 'recall': 0.5, 'f1-score': 0.2835820895522388, 'support': 48.0}, 'weighted avg': {'precision': 0.15668402777777776, 'recall': 0.3958333333333333, 'f1-score': 0.22450248756218905, 'support': 48.0}}","[[19  0]
 [29  0]]"
56,10,128,16,0.2,0.001,128,3,2,0.3888888888888889,0.5,"{'0': {'precision': 0.2, 'recall': 0.05263157894736842, 'f1-score': 0.08333333333333333, 'support': 19.0}, '1': {'precision': 0.5813953488372093, 'recall': 0.8620689655172413, 'f1-score': 0.6944444444444444, 'support': 29.0}, 'accuracy': 0.5416666666666666, 'macro avg': {'precision': 0.3906976744186047, 'recall': 0.45735027223230484, 'f1-score': 0.3888888888888889, 'support': 48.0}, 'weighted avg': {'precision': 0.4304263565891473, 'recall': 0.5416666666666666, 'f1-score': 0.4525462962962963, 'support': 48.0}}","[[ 1 18]
 [ 4 25]]"
57,10,128,16,0.2,0.001,128,3,3,0.37662337662337664,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 19.0}, '1': {'precision': 0.6041666666666666, 'recall': 1.0, 'f1-score': 0.7532467532467533, 'support': 29.0}, 'accuracy': 0.6041666666666666, 'macro avg': {'precision': 0.3020833333333333, 'recall': 0.5, 'f1-score': 0.37662337662337664, 'support': 48.0}, 'weighted avg': {'precision': 0.3650173611111111, 'recall': 0.6041666666666666, 'f1-score': 0.45508658008658015, 'support': 48.0}}","[[ 0 19]
 [ 0 29]]"
58,10,128,16,0.2,0.001,128,5,2,0.515577007459412,0.5,"{'0': {'precision': 0.4166666666666667, 'recall': 0.5263157894736842, 'f1-score': 0.46511627906976744, 'support': 19.0}, '1': {'precision': 0.625, 'recall': 0.5172413793103449, 'f1-score': 0.5660377358490566, 'support': 29.0}, 'accuracy': 0.5208333333333334, 'macro avg': {'precision': 0.5208333333333334, 'recall': 0.5217785843920145, 'f1-score': 0.515577007459412, 'support': 48.0}, 'weighted avg': {'precision': 0.5425347222222222, 'recall': 0.5208333333333334, 'f1-score': 0.5260896592072547, 'support': 48.0}}","[[10  9]
 [14 15]]"
59,10,128,16,0.2,0.001,128,5,3,0.36703296703296706,0.5,"{'0': {'precision': 0.14285714285714285, 'recall': 0.05263157894736842, 'f1-score': 0.07692307692307693, 'support': 19.0}, '1': {'precision': 0.5609756097560976, 'recall': 0.7931034482758621, 'f1-score': 0.6571428571428571, 'support': 29.0}, 'accuracy': 0.5, 'macro avg': {'precision': 0.3519163763066202, 'recall': 0.42286751361161523, 'f1-score': 0.36703296703296706, 'support': 48.0}, 'weighted avg': {'precision': 0.39547038327526135, 'recall': 0.5, 'f1-score': 0.42747252747252745, 'support': 48.0}}","[[ 1 18]
 [ 6 23]]"
60,10,128,16,0.2,0.0005,64,2,2,0.2835820895522388,0.5,"{'0': {'precision': 0.3958333333333333, 'recall': 1.0, 'f1-score': 0.5671641791044776, 'support': 19.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3958333333333333, 'macro avg': {'precision': 0.19791666666666666, 'recall': 0.5, 'f1-score': 0.2835820895522388, 'support': 48.0}, 'weighted avg': {'precision': 0.15668402777777776, 'recall': 0.3958333333333333, 'f1-score': 0.22450248756218905, 'support': 48.0}}","[[19  0]
 [29  0]]"
61,10,128,16,0.2,0.0005,64,2,3,0.4079696394686907,0.5,"{'0': {'precision': 0.4186046511627907, 'recall': 0.9473684210526315, 'f1-score': 0.5806451612903226, 'support': 19.0}, '1': {'precision': 0.8, 'recall': 0.13793103448275862, 'f1-score': 0.23529411764705882, 'support': 29.0}, 'accuracy': 0.4583333333333333, 'macro avg': {'precision': 0.6093023255813954, 'recall': 0.542649727767695, 'f1-score': 0.4079696394686907, 'support': 48.0}, 'weighted avg': {'precision': 0.649031007751938, 'recall': 0.4583333333333333, 'f1-score': 0.3719955724225174, 'support': 48.0}}","[[18  1]
 [25  4]]"
62,10,128,16,0.2,0.0005,64,3,2,0.2835820895522388,0.5,"{'0': {'precision': 0.3958333333333333, 'recall': 1.0, 'f1-score': 0.5671641791044776, 'support': 19.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3958333333333333, 'macro avg': {'precision': 0.19791666666666666, 'recall': 0.5, 'f1-score': 0.2835820895522388, 'support': 48.0}, 'weighted avg': {'precision': 0.15668402777777776, 'recall': 0.3958333333333333, 'f1-score': 0.22450248756218905, 'support': 48.0}}","[[19  0]
 [29  0]]"
63,10,128,16,0.2,0.0005,64,3,3,0.30918114143920594,0.5,"{'0': {'precision': 0.391304347826087, 'recall': 0.9473684210526315, 'f1-score': 0.5538461538461539, 'support': 19.0}, '1': {'precision': 0.5, 'recall': 0.034482758620689655, 'f1-score': 0.06451612903225806, 'support': 29.0}, 'accuracy': 0.3958333333333333, 'macro avg': {'precision': 0.44565217391304346, 'recall': 0.49092558983666057, 'f1-score': 0.30918114143920594, 'support': 48.0}, 'weighted avg': {'precision': 0.4569746376811594, 'recall': 0.3958333333333333, 'f1-score': 0.25820926385442516, 'support': 48.0}}","[[18  1]
 [28  1]]"
64,10,128,16,0.2,0.0005,64,5,2,0.37662337662337664,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 19.0}, '1': {'precision': 0.6041666666666666, 'recall': 1.0, 'f1-score': 0.7532467532467533, 'support': 29.0}, 'accuracy': 0.6041666666666666, 'macro avg': {'precision': 0.3020833333333333, 'recall': 0.5, 'f1-score': 0.37662337662337664, 'support': 48.0}, 'weighted avg': {'precision': 0.3650173611111111, 'recall': 0.6041666666666666, 'f1-score': 0.45508658008658015, 'support': 48.0}}","[[ 0 19]
 [ 0 29]]"
65,10,128,16,0.2,0.0005,64,5,3,0.33063427800269907,0.5,"{'0': {'precision': 0.2, 'recall': 0.21052631578947367, 'f1-score': 0.20512820512820512, 'support': 19.0}, '1': {'precision': 0.4642857142857143, 'recall': 0.4482758620689655, 'f1-score': 0.45614035087719296, 'support': 29.0}, 'accuracy': 0.3541666666666667, 'macro avg': {'precision': 0.3321428571428572, 'recall': 0.3294010889292196, 'f1-score': 0.33063427800269907, 'support': 48.0}, 'weighted avg': {'precision': 0.3596726190476191, 'recall': 0.3541666666666667, 'f1-score': 0.3567813765182186, 'support': 48.0}}","[[ 4 15]
 [16 13]]"
66,10,128,16,0.2,0.0005,128,2,2,0.2835820895522388,0.5,"{'0': {'precision': 0.3958333333333333, 'recall': 1.0, 'f1-score': 0.5671641791044776, 'support': 19.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3958333333333333, 'macro avg': {'precision': 0.19791666666666666, 'recall': 0.5, 'f1-score': 0.2835820895522388, 'support': 48.0}, 'weighted avg': {'precision': 0.15668402777777776, 'recall': 0.3958333333333333, 'f1-score': 0.22450248756218905, 'support': 48.0}}","[[19  0]
 [29  0]]"
67,10,128,16,0.2,0.0005,128,2,3,0.37662337662337664,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 19.0}, '1': {'precision': 0.6041666666666666, 'recall': 1.0, 'f1-score': 0.7532467532467533, 'support': 29.0}, 'accuracy': 0.6041666666666666, 'macro avg': {'precision': 0.3020833333333333, 'recall': 0.5, 'f1-score': 0.37662337662337664, 'support': 48.0}, 'weighted avg': {'precision': 0.3650173611111111, 'recall': 0.6041666666666666, 'f1-score': 0.45508658008658015, 'support': 48.0}}","[[ 0 19]
 [ 0 29]]"
68,10,128,16,0.2,0.0005,128,3,2,0.37662337662337664,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 19.0}, '1': {'precision': 0.6041666666666666, 'recall': 1.0, 'f1-score': 0.7532467532467533, 'support': 29.0}, 'accuracy': 0.6041666666666666, 'macro avg': {'precision': 0.3020833333333333, 'recall': 0.5, 'f1-score': 0.37662337662337664, 'support': 48.0}, 'weighted avg': {'precision': 0.3650173611111111, 'recall': 0.6041666666666666, 'f1-score': 0.45508658008658015, 'support': 48.0}}","[[ 0 19]
 [ 0 29]]"
69,10,128,16,0.2,0.0005,128,3,3,0.4103194103194103,0.5,"{'0': {'precision': 0.3333333333333333, 'recall': 0.05263157894736842, 'f1-score': 0.09090909090909091, 'support': 19.0}, '1': {'precision': 0.6, 'recall': 0.9310344827586207, 'f1-score': 0.7297297297297297, 'support': 29.0}, 'accuracy': 0.5833333333333334, 'macro avg': {'precision': 0.4666666666666667, 'recall': 0.49183303085299457, 'f1-score': 0.4103194103194103, 'support': 48.0}, 'weighted avg': {'precision': 0.4944444444444444, 'recall': 0.5833333333333334, 'f1-score': 0.47686322686322685, 'support': 48.0}}","[[ 1 18]
 [ 2 27]]"
70,10,128,16,0.2,0.0005,128,5,2,0.37662337662337664,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 19.0}, '1': {'precision': 0.6041666666666666, 'recall': 1.0, 'f1-score': 0.7532467532467533, 'support': 29.0}, 'accuracy': 0.6041666666666666, 'macro avg': {'precision': 0.3020833333333333, 'recall': 0.5, 'f1-score': 0.37662337662337664, 'support': 48.0}, 'weighted avg': {'precision': 0.3650173611111111, 'recall': 0.6041666666666666, 'f1-score': 0.45508658008658015, 'support': 48.0}}","[[ 0 19]
 [ 0 29]]"
71,10,128,16,0.2,0.0005,128,5,3,0.2835820895522388,0.5,"{'0': {'precision': 0.3958333333333333, 'recall': 1.0, 'f1-score': 0.5671641791044776, 'support': 19.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3958333333333333, 'macro avg': {'precision': 0.19791666666666666, 'recall': 0.5, 'f1-score': 0.2835820895522388, 'support': 48.0}, 'weighted avg': {'precision': 0.15668402777777776, 'recall': 0.3958333333333333, 'f1-score': 0.22450248756218905, 'support': 48.0}}","[[19  0]
 [29  0]]"
72,10,128,16,0.5,0.001,64,2,2,0.37662337662337664,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 19.0}, '1': {'precision': 0.6041666666666666, 'recall': 1.0, 'f1-score': 0.7532467532467533, 'support': 29.0}, 'accuracy': 0.6041666666666666, 'macro avg': {'precision': 0.3020833333333333, 'recall': 0.5, 'f1-score': 0.37662337662337664, 'support': 48.0}, 'weighted avg': {'precision': 0.3650173611111111, 'recall': 0.6041666666666666, 'f1-score': 0.45508658008658015, 'support': 48.0}}","[[ 0 19]
 [ 0 29]]"
73,10,128,16,0.5,0.001,64,2,3,0.37662337662337664,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 19.0}, '1': {'precision': 0.6041666666666666, 'recall': 1.0, 'f1-score': 0.7532467532467533, 'support': 29.0}, 'accuracy': 0.6041666666666666, 'macro avg': {'precision': 0.3020833333333333, 'recall': 0.5, 'f1-score': 0.37662337662337664, 'support': 48.0}, 'weighted avg': {'precision': 0.3650173611111111, 'recall': 0.6041666666666666, 'f1-score': 0.45508658008658015, 'support': 48.0}}","[[ 0 19]
 [ 0 29]]"
74,10,128,16,0.5,0.001,64,3,2,0.2835820895522388,0.5,"{'0': {'precision': 0.3958333333333333, 'recall': 1.0, 'f1-score': 0.5671641791044776, 'support': 19.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3958333333333333, 'macro avg': {'precision': 0.19791666666666666, 'recall': 0.5, 'f1-score': 0.2835820895522388, 'support': 48.0}, 'weighted avg': {'precision': 0.15668402777777776, 'recall': 0.3958333333333333, 'f1-score': 0.22450248756218905, 'support': 48.0}}","[[19  0]
 [29  0]]"
75,10,128,16,0.5,0.001,64,3,3,0.37662337662337664,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 19.0}, '1': {'precision': 0.6041666666666666, 'recall': 1.0, 'f1-score': 0.7532467532467533, 'support': 29.0}, 'accuracy': 0.6041666666666666, 'macro avg': {'precision': 0.3020833333333333, 'recall': 0.5, 'f1-score': 0.37662337662337664, 'support': 48.0}, 'weighted avg': {'precision': 0.3650173611111111, 'recall': 0.6041666666666666, 'f1-score': 0.45508658008658015, 'support': 48.0}}","[[ 0 19]
 [ 0 29]]"
76,10,128,16,0.5,0.001,64,5,2,0.6444444444444444,0.5,"{'0': {'precision': 0.5882352941176471, 'recall': 0.5263157894736842, 'f1-score': 0.5555555555555556, 'support': 19.0}, '1': {'precision': 0.7096774193548387, 'recall': 0.7586206896551724, 'f1-score': 0.7333333333333333, 'support': 29.0}, 'accuracy': 0.6666666666666666, 'macro avg': {'precision': 0.6489563567362429, 'recall': 0.6424682395644283, 'f1-score': 0.6444444444444444, 'support': 48.0}, 'weighted avg': {'precision': 0.661606578115117, 'recall': 0.6666666666666666, 'f1-score': 0.662962962962963, 'support': 48.0}}","[[10  9]
 [ 7 22]]"
77,10,128,16,0.5,0.001,64,5,3,0.34375,0.5,"{'0': {'precision': 0.4, 'recall': 0.9473684210526315, 'f1-score': 0.5625, 'support': 19.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.06896551724137931, 'f1-score': 0.125, 'support': 29.0}, 'accuracy': 0.4166666666666667, 'macro avg': {'precision': 0.5333333333333333, 'recall': 0.5081669691470054, 'f1-score': 0.34375, 'support': 48.0}, 'weighted avg': {'precision': 0.5611111111111111, 'recall': 0.4166666666666667, 'f1-score': 0.2981770833333333, 'support': 48.0}}","[[18  1]
 [27  2]]"
78,10,128,16,0.5,0.001,128,2,2,0.37662337662337664,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 19.0}, '1': {'precision': 0.6041666666666666, 'recall': 1.0, 'f1-score': 0.7532467532467533, 'support': 29.0}, 'accuracy': 0.6041666666666666, 'macro avg': {'precision': 0.3020833333333333, 'recall': 0.5, 'f1-score': 0.37662337662337664, 'support': 48.0}, 'weighted avg': {'precision': 0.3650173611111111, 'recall': 0.6041666666666666, 'f1-score': 0.45508658008658015, 'support': 48.0}}","[[ 0 19]
 [ 0 29]]"
79,10,128,16,0.5,0.001,128,2,3,0.2835820895522388,0.5,"{'0': {'precision': 0.3958333333333333, 'recall': 1.0, 'f1-score': 0.5671641791044776, 'support': 19.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3958333333333333, 'macro avg': {'precision': 0.19791666666666666, 'recall': 0.5, 'f1-score': 0.2835820895522388, 'support': 48.0}, 'weighted avg': {'precision': 0.15668402777777776, 'recall': 0.3958333333333333, 'f1-score': 0.22450248756218905, 'support': 48.0}}","[[19  0]
 [29  0]]"
80,10,128,16,0.5,0.001,128,3,2,0.5577007459412022,0.5,"{'0': {'precision': 0.4583333333333333, 'recall': 0.5789473684210527, 'f1-score': 0.5116279069767442, 'support': 19.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.5517241379310345, 'f1-score': 0.6037735849056604, 'support': 29.0}, 'accuracy': 0.5625, 'macro avg': {'precision': 0.5625, 'recall': 0.5653357531760436, 'f1-score': 0.5577007459412022, 'support': 48.0}, 'weighted avg': {'precision': 0.5842013888888888, 'recall': 0.5625, 'f1-score': 0.5672992540587977, 'support': 48.0}}","[[11  8]
 [13 16]]"
81,10,128,16,0.5,0.001,128,3,3,0.5714285714285714,0.5,"{'0': {'precision': 0.47619047619047616, 'recall': 0.5263157894736842, 'f1-score': 0.5, 'support': 19.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.6206896551724138, 'f1-score': 0.6428571428571429, 'support': 29.0}, 'accuracy': 0.5833333333333334, 'macro avg': {'precision': 0.5714285714285714, 'recall': 0.573502722323049, 'f1-score': 0.5714285714285714, 'support': 48.0}, 'weighted avg': {'precision': 0.5912698412698413, 'recall': 0.5833333333333334, 'f1-score': 0.5863095238095238, 'support': 48.0}}","[[10  9]
 [11 18]]"
